experiment_name,experiment_date,cluster_name,gpu_type,gpu_memory,collective,operation,algorithm,num_nodes,num_gpus,num_channels,num_chunks,buffer_size,gpus_as_nodes,iteration,message_size,count,dtype,redop,root,oop_time,oop_alg_bw,oop_bus_bw,oop_num_wrong,ip_time,ip_alg_bw,ip_bus_bw,ip_num_wrong
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,4,1,4,false,1,131072,32768,float,sum,-1,1038.4,0.13,0.24,0,1038.7,0.13,0.24,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,4,1,4,false,1,262144,65536,float,sum,-1,977.6,0.27,0.5,0,982.6,0.27,0.5,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,4,1,4,false,1,524288,131072,float,sum,-1,1041.6,0.5,0.94,0,1030.0,0.51,0.95,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,4,1,4,false,1,1048576,262144,float,sum,-1,1185.8,0.88,1.66,0,1209.2,0.87,1.63,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,4,1,4,false,1,2097152,524288,float,sum,-1,1756.1,1.19,2.24,0,1752.9,1.2,2.24,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,4,1,4,false,1,4194304,1048576,float,sum,-1,3330.8,1.26,2.36,0,3274.7,1.28,2.4,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,4,1,4,false,1,8388608,2097152,float,sum,-1,4284.5,1.96,3.67,0,4220.2,1.99,3.73,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,4,1,4,false,1,16777216,4194304,float,sum,-1,7478.3,2.24,4.21,0,7471.2,2.25,4.21,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,4,1,4,false,1,33554432,8388608,float,sum,-1,13981.0,2.4,4.5,0,13966.0,2.4,4.5,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,4,1,4,false,1,67108864,16777216,float,sum,-1,28619.0,2.34,4.4,0,28558.0,2.35,4.41,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,4,1,4,false,1,134217728,33554432,float,sum,-1,58225.0,2.31,4.32,0,57774.0,2.32,4.36,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,4,1,4,false,1,268435456,67108864,float,sum,-1,120086.0,2.24,4.19,0,121035.0,2.22,4.16,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,65536,16384,float,sum,-1,179.2,0.37,0.69,0,178.3,0.37,0.69,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,131072,32768,float,sum,-1,266.6,0.49,0.92,0,268.3,0.49,0.92,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,262144,65536,float,sum,-1,412.8,0.63,1.19,0,412.3,0.64,1.19,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,524288,131072,float,sum,-1,694.8,0.75,1.41,0,686.9,0.76,1.43,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,1048576,262144,float,sum,-1,1234.5,0.85,1.59,0,1229.3,0.85,1.6,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,2097152,524288,float,sum,-1,2283.9,0.92,1.72,0,2287.7,0.92,1.72,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,4194304,1048576,float,sum,-1,4443.4,0.94,1.77,0,4411.1,0.95,1.78,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,8388608,2097152,float,sum,-1,8477.7,0.99,1.86,0,8713.4,0.96,1.81,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,16777216,4194304,float,sum,-1,11344.0,1.48,2.77,0,11311.0,1.48,2.78,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,33554432,8388608,float,sum,-1,18903.0,1.78,3.33,0,19131.0,1.75,3.29,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,67108864,16777216,float,sum,-1,35516.0,1.89,3.54,0,35496.0,1.89,3.54,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,134217728,33554432,float,sum,-1,69642.0,1.93,3.61,0,69771.0,1.92,3.61,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,1,4,false,0,268435456,67108864,float,sum,-1,137952.0,1.95,3.65,0,138043.0,1.94,3.65,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,65536,16384,float,sum,-1,725.2,0.09,0.17,0,724.0,0.09,0.17,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,131072,32768,float,sum,-1,801.4,0.16,0.31,0,807.5,0.16,0.3,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,262144,65536,float,sum,-1,912.7,0.29,0.54,0,909.8,0.29,0.54,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,524288,131072,float,sum,-1,1171.2,0.45,0.84,0,1175.8,0.45,0.84,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,1048576,262144,float,sum,-1,1680.1,0.62,1.17,0,1682.2,0.62,1.17,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,2097152,524288,float,sum,-1,1857.9,1.13,2.12,0,1855.8,1.13,2.12,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,4194304,1048576,float,sum,-1,2938.4,1.43,2.68,0,2914.9,1.44,2.7,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,8388608,2097152,float,sum,-1,5070.2,1.65,3.1,0,5047.7,1.66,3.12,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,16777216,4194304,float,sum,-1,9406.3,1.78,3.34,0,9434.5,1.78,3.33,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,33554432,8388608,float,sum,-1,18173.0,1.85,3.46,0,18199.0,1.84,3.46,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,67108864,16777216,float,sum,-1,35745.0,1.88,3.52,0,35743.0,1.88,3.52,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,134217728,33554432,float,sum,-1,71339.0,1.88,3.53,0,71403.0,1.88,3.52,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,4,16,1,2,4,false,0,268435456,67108864,float,sum,-1,142503.0,1.88,3.53,0,142341.0,1.89,3.54,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,65536,16384,float,sum,-1,317.4,0.21,0.41,0,316.7,0.21,0.41,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,131072,32768,float,sum,-1,480.7,0.27,0.54,0,466.1,0.28,0.55,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,262144,65536,float,sum,-1,708.1,0.37,0.73,0,719.1,0.36,0.72,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,524288,131072,float,sum,-1,1198.2,0.44,0.86,0,1195.9,0.44,0.86,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,1048576,262144,float,sum,-1,2160.6,0.49,0.96,0,2181.3,0.48,0.95,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,2097152,524288,float,sum,-1,4108.8,0.51,1.0,0,4115.4,0.51,1.0,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,4194304,1048576,float,sum,-1,8395.3,0.5,0.98,0,8045.2,0.52,1.03,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,8388608,2097152,float,sum,-1,15885.0,0.53,1.04,0,16103.0,0.52,1.03,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,16777216,4194304,float,sum,-1,19971.0,0.84,1.65,0,20720.0,0.81,1.59,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,33554432,8388608,float,sum,-1,28038.0,1.2,2.36,0,28050.0,1.2,2.36,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,67108864,16777216,float,sum,-1,43261.0,1.55,3.05,0,44275.0,1.52,2.98,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,134217728,33554432,float,sum,-1,75291.0,1.78,3.51,0,75229.0,1.78,3.51,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,1,1,4,false,0,268435456,67108864,float,sum,-1,146694.0,1.83,3.6,0,146559.0,1.83,3.61,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,65536,16384,float,sum,-1,2478.5,0.03,0.05,0,2277.5,0.03,0.06,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,131072,32768,float,sum,-1,2189.9,0.06,0.12,0,2180.6,0.06,0.12,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,262144,65536,float,sum,-1,2235.4,0.12,0.23,0,2179.5,0.12,0.24,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,524288,131072,float,sum,-1,2182.7,0.24,0.47,0,2186.5,0.24,0.47,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,1048576,262144,float,sum,-1,2192.3,0.48,0.94,0,2195.2,0.48,0.94,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,2097152,524288,float,sum,-1,2237.2,0.94,1.85,0,2235.6,0.94,1.85,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,4194304,1048576,float,sum,-1,2550.4,1.64,3.24,0,2542.6,1.65,3.25,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,8388608,2097152,float,sum,-1,5065.3,1.66,3.26,0,5044.8,1.66,3.27,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,16777216,4194304,float,sum,-1,9327.8,1.8,3.54,0,9361.4,1.79,3.53,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,33554432,8388608,float,sum,-1,18577.0,1.81,3.56,0,18662.0,1.8,3.54,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,67108864,16777216,float,sum,-1,37167.0,1.81,3.55,0,37179.0,1.81,3.55,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,134217728,33554432,float,sum,-1,74254.0,1.81,3.56,0,74222.0,1.81,3.56,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,4,16,4,false,1,268435456,67108864,float,sum,-1,149442.0,1.8,3.54,0,148752.0,1.8,3.55,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,65536,16384,float,sum,-1,4260.3,0.02,0.03,0,4438.8,0.01,0.03,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,131072,32768,float,sum,-1,4406.7,0.03,0.06,0,4302.2,0.03,0.06,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,262144,65536,float,sum,-1,4239.5,0.06,0.12,0,4199.3,0.06,0.12,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,524288,131072,float,sum,-1,4259.7,0.12,0.24,0,4200.4,0.12,0.25,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,1048576,262144,float,sum,-1,4197.8,0.25,0.49,0,4195.4,0.25,0.49,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,2097152,524288,float,sum,-1,4237.1,0.49,0.97,0,4235.4,0.5,0.97,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,4194304,1048576,float,sum,-1,4235.8,0.99,1.95,0,4235.7,0.99,1.95,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,8388608,2097152,float,sum,-1,4665.5,1.8,3.54,0,4643.8,1.81,3.56,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,16777216,4194304,float,sum,-1,9805.6,1.71,3.37,0,9828.3,1.71,3.36,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,33554432,8388608,float,sum,-1,17695.0,1.9,3.73,0,17702.0,1.9,3.73,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,67108864,16777216,float,sum,-1,37033.0,1.81,3.57,0,37005.0,1.81,3.57,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,134217728,33554432,float,sum,-1,74395.0,1.8,3.55,0,74379.0,1.8,3.55,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,64,4,false,0,268435456,67108864,float,sum,-1,148412.0,1.81,3.56,0,148513.0,1.81,3.56,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,65536,16384,float,sum,-1,2279.4,0.03,0.06,0,2283.9,0.03,0.06,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,131072,32768,float,sum,-1,2248.3,0.06,0.11,0,2291.5,0.06,0.11,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,262144,65536,float,sum,-1,2211.6,0.12,0.23,0,2193.5,0.12,0.23,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,524288,131072,float,sum,-1,2146.2,0.24,0.47,0,2087.9,0.25,0.49,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,1048576,262144,float,sum,-1,2212.3,0.47,0.92,0,2165.2,0.48,0.94,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,2097152,524288,float,sum,-1,2574.2,0.81,1.58,0,2596.1,0.81,1.57,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,4194304,1048576,float,sum,-1,3775.7,1.11,2.15,0,3758.9,1.12,2.16,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,8388608,2097152,float,sum,-1,6900.4,1.22,2.36,0,6943.9,1.21,2.34,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,16777216,4194304,float,sum,-1,10822.0,1.55,3.0,0,10959.0,1.53,2.97,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,33554432,8388608,float,sum,-1,20120.0,1.67,3.23,0,20039.0,1.67,3.24,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,67108864,16777216,float,sum,-1,39516.0,1.7,3.29,0,34974.0,1.92,3.72,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,134217728,33554432,float,sum,-1,70285.0,1.91,3.7,0,68276.0,1.97,3.81,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,8,32,4,1,4,false,0,268435456,67108864,float,sum,-1,148067.0,1.81,3.51,0,157939.0,1.7,3.29,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,65536,16384,float,sum,-1,514.9,0.13,0.25,0,497.4,0.13,0.26,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,131072,32768,float,sum,-1,493.7,0.27,0.52,0,516.0,0.25,0.5,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,262144,65536,float,sum,-1,537.5,0.49,0.96,0,522.2,0.5,0.99,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,524288,131072,float,sum,-1,619.3,0.85,1.67,0,702.1,0.75,1.47,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,1048576,262144,float,sum,-1,855.5,1.23,2.41,0,849.4,1.23,2.43,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,2097152,524288,float,sum,-1,1444.3,1.45,2.86,0,1467.3,1.43,2.81,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,4194304,1048576,float,sum,-1,2598.0,1.61,3.18,0,2569.4,1.63,3.21,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,8388608,2097152,float,sum,-1,4909.4,1.71,3.36,0,4922.1,1.7,3.36,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,16777216,4194304,float,sum,-1,9538.6,1.76,3.46,0,9510.5,1.76,3.47,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,33554432,8388608,float,sum,-1,18955.0,1.77,3.49,0,18870.0,1.78,3.5,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,67108864,16777216,float,sum,-1,37357.0,1.8,3.54,0,36998.0,1.81,3.57,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,134217728,33554432,float,sum,-1,74157.0,1.81,3.56,0,74209.0,1.81,3.56,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,16,64,2,16,1,false,1,268435456,67108864,float,sum,-1,148613.0,1.81,3.56,0,148447.0,1.81,3.56,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,65536,16384,float,sum,-1,9203.0,0.01,0.01,0,9221.2,0.01,0.01,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,131072,32768,float,sum,-1,9265.2,0.01,0.03,0,9231.6,0.01,0.03,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,262144,65536,float,sum,-1,9199.8,0.03,0.05,0,9200.4,0.03,0.05,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,524288,131072,float,sum,-1,9274.1,0.06,0.11,0,9233.9,0.06,0.11,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,1048576,262144,float,sum,-1,8752.6,0.12,0.22,0,8727.1,0.12,0.23,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,2097152,524288,float,sum,-1,8773.7,0.24,0.45,0,8717.5,0.24,0.45,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,4194304,1048576,float,sum,-1,8789.0,0.48,0.89,0,8757.2,0.48,0.9,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,8388608,2097152,float,sum,-1,8849.5,0.95,1.78,0,8848.4,0.95,1.78,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,16777216,4194304,float,sum,-1,11482.0,1.46,2.74,0,11262.0,1.49,2.79,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,33554432,8388608,float,sum,-1,20902.0,1.61,3.01,0,20889.0,1.61,3.01,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,67108864,16777216,float,sum,-1,31969.0,2.1,3.94,0,31989.0,2.1,3.93,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,134217728,33554432,float,sum,-1,63287.0,2.12,3.98,0,62939.0,2.13,4.0,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,4,16,1,256,4,false,1,268435456,67108864,float,sum,-1,128335.0,2.09,3.92,0,129926.0,2.07,3.87,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,65536,16384,float,sum,-1,2824.0,0.02,0.05,0,2726.0,0.02,0.05,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,131072,32768,float,sum,-1,2826.0,0.05,0.09,0,2826.1,0.05,0.09,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,262144,65536,float,sum,-1,3054.9,0.09,0.17,0,3061.8,0.09,0.17,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,524288,131072,float,sum,-1,3413.9,0.15,0.3,0,3416.5,0.15,0.3,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,1048576,262144,float,sum,-1,3904.3,0.27,0.53,0,3902.0,0.27,0.53,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,2097152,524288,float,sum,-1,5104.9,0.41,0.81,0,5072.3,0.41,0.81,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,4194304,1048576,float,sum,-1,7219.2,0.58,1.14,0,7228.4,0.58,1.14,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,8388608,2097152,float,sum,-1,7994.2,1.05,2.07,0,8027.7,1.04,2.06,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,16777216,4194304,float,sum,-1,12676.0,1.32,2.61,0,12676.0,1.32,2.61,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,33554432,8388608,float,sum,-1,22100.0,1.52,2.99,0,22104.0,1.52,2.99,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,67108864,16777216,float,sum,-1,42576.0,1.58,3.1,0,41721.0,1.61,3.17,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,134217728,33554432,float,sum,-1,76457.0,1.76,3.46,0,77582.0,1.73,3.41,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,ring,16,64,1,1,4,false,1,268435456,67108864,float,sum,-1,157178.0,1.71,3.36,0,162120.0,1.66,3.26,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,8,32,1,4,4,false,0,65536,16384,float,sum,-1,238.6,0.27,0.53,0,238.8,0.27,0.53,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,8,32,1,4,4,false,0,131072,32768,float,sum,-1,268.7,0.49,0.95,0,270.0,0.49,0.94,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,8,32,1,4,4,false,0,262144,65536,float,sum,-1,354.6,0.74,1.43,0,353.1,0.74,1.44,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,8,32,1,4,4,false,0,524288,131072,float,sum,-1,555.4,0.94,1.83,0,567.2,0.92,1.79,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,8,32,1,4,4,false,0,1048576,262144,float,sum,-1,843.5,1.24,2.41,0,840.3,1.25,2.42,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,8,32,1,4,4,false,0,2097152,524288,float,sum,-1,1521.8,1.38,2.67,0,1523.9,1.38,2.67,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,8,32,1,4,4,false,0,4194304,1048576,float,sum,-1,2911.2,1.44,2.79,0,2917.0,1.44,2.79,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,8,32,1,4,4,false,0,8388608,2097152,float,sum,-1,5788.6,1.45,2.81,0,5732.7,1.46,2.84,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,8,32,1,4,4,false,0,16777216,4194304,float,sum,-1,11400.0,1.47,2.85,0,11407.0,1.47,2.85,0
Mercury,2024-03-28,frontera,RTX5000,16GB,all-reduce,sum,binary-tree,8,32,1,4,4,false,0,33554432,8388608,float,sum,-1,22895.0,1.47,2.84,0,22844.0,1.47,2.85,0
